DQN,PPO,A2C,A2C-MLP,A2C-SU
,57.60267239,7.543307741,-37.575272,67.78161374
,55.75587643,6.764481754,-38.20252717,69.46406954
,56.57859795,5.943205273,-38.64035072,72.288558
,55.28146937,5.019423658,-38.55703903,73.06516401
,54.21097664,3.989296051,-38.97415393,72.20938673
,53.26505735,2.601937435,-39.4850698,70.02733964
,52.24426171,1.882817807,-39.85199724,70.26775936
,53.61199637,0.74247853,-39.88361386,71.03361022
,52.90865984,0.225235655,-40.22531525,73.24723304
,51.87993822,-0.929369862,-40.22353695,75.69530592
,52.00352857,-0.302715177,-40.20813601,77.28619741
,53.74283726,-1.344724719,-39.67279874,79.03657868
,53.54995945,-2.372157268,-39.77947864,78.83810251
,53.5872854,-2.85456627,-39.49960996,78.78167816
,54.84681375,-2.977568707,-39.41192391,80.00181847
,54.39963704,-2.940849663,-39.86477421,79.15043382
,54.14298945,-3.608070859,-40.0126431,78.72422026
,51.91407621,-3.598215452,-40.50242486,77.5669078
,53.21891601,-4.105397202,-40.16216073,77.78296473
,52.69342965,-2.986817122,-40.34484426,76.33356761
,50.70184819,-3.836856101,-40.64810135,74.49752438
,51.20523457,-3.398509129,-40.77363935,75.77640563
,50.22805197,-2.645542407,-40.70094773,74.21189048
,50.75541839,-2.88830099,-40.0274104,75.35175706
,52.14825082,-3.171112712,-40.05119072,75.47428236
,51.49514353,-2.559490942,-40.10447267,75.6750796
,51.20301813,-3.210643354,-39.65519658,75.35007742
,50.38927367,-3.241273687,-39.29549978,75.32173013
,49.71801858,-3.549274626,-39.65639994,76.30104737
,49.65815584,-3.368505247,-39.36679283,77.60404523
,49.07514066,-3.940630617,-38.85636766,76.48365187
,50.00973179,-4.145619583,-38.28143182,77.79352504
,49.1778908,-4.613904312,-38.56170071,78.96237392
,47.73756604,-6.034039005,-38.54720173,79.80371872
,46.35728435,-6.180703511,-38.60079955,79.88511161
,45.64146514,-6.41323369,-37.99372859,80.90400502
,45.22744893,-6.727392198,-36.58920058,80.85657553
,44.21809147,-7.248050337,-36.24677893,82.32570242
,41.99482125,-7.606442574,-36.22349132,82.61833504
,42.71182482,-7.843781875,-36.17476238,79.83560322
,44.24072387,-8.164841745,-35.60991493,77.85011129
,45.78120564,-8.149086045,-34.96293469,77.34975211
,46.1834652,-9.403215077,-35.04031245,76.99905874
,47.6662449,-11.44410667,-34.83776366,74.49631141
,48.7804668,-13.62923517,-34.81154385,74.18538418
,48.31805313,-15.3759649,-34.69211998,73.08182631
,48.11499886,-17.91004262,-34.23239392,71.7037192
,47.25324322,-18.52228135,-33.95086524,70.42305547
,47.8664666,-19.50794062,-34.02564249,73.04668565
,47.08715302,-19.71734615,-33.58126846,72.05698867
,48.76350683,-21.87353519,-33.41970198,73.08192739
,48.80781025,-23.95142137,-32.93334327,71.38764221
,50.87008497,-24.96456294,-32.56279178,70.36652787
,50.03172176,-24.8401586,-32.02253983,69.53953623
,52.54110916,-26.90070797,-31.57820511,69.59554857
,53.16551305,-28.68095913,-30.37950434,71.89299545
,54.92188413,-29.84080173,-29.68647872,72.24177814
,56.89097654,-29.11859797,-28.82252568,75.19769534
,57.18513088,-29.73229268,-28.0820031,73.37614198
,58.11226096,-30.98870489,-27.63309908,72.27953606
,58.7473227,-32.92694473,-27.2857037,71.57722783
,58.87507148,-32.15592286,-26.75085317,72.21304378
,60.6591356,-32.74093303,-25.98544449,72.41065654
,60.98464809,-34.20288541,-25.01056,71.66510924
,61.47589531,-33.70486293,-24.14203645,73.1185994
,62.2990075,-36.19181457,-23.6349515,72.99334955
,63.26956124,-34.6788385,-23.49751958,75.05856446
,63.48119964,-33.66356439,-22.37829822,75.77994586
,64.08916675,-33.99836884,-21.97321362,76.56706457
,66.10650559,-34.07961074,-21.6165831,76.58550111
,66.51026803,-33.81466917,-21.14231758,76.125575
,66.82838006,-32.64719229,-20.51906302,77.34820169
,67.05725565,-32.04671735,-19.84836732,78.15246191
,68.49653463,-31.59864687,-18.84263529,80.98271318
,68.87606545,-31.57561809,-18.0164185,81.34896356
,68.98240176,-30.60501274,-17.8722212,81.80197345
,69.02494782,-30.76190321,-17.12750293,82.89406167
,69.50783197,-28.77161048,-17.13424282,84.51771445
,68.36407237,-25.03812824,-16.96123261,86.49992896
,67.99261626,-24.38079819,-16.51290433,87.75795923
,67.97232018,-21.98152068,-14.21369476,89.74457328
,66.83874714,-19.99742763,-13.60470201,91.67264774
,67.09043518,-17.34601477,-13.49017738,90.81884719
,66.33178365,-14.20967475,-12.97647162,91.65960597
,64.62505525,-10.61201436,-10.75677632,94.08310563
,62.81283658,-8.465410013,-9.101712742,96.17337695
,61.92792085,-5.368121474,-8.904870329,97.80674044
,62.54946217,-1.903474783,-8.917985907,99.44118809
,63.36052497,-0.279146786,-8.895982828,100.1191342
,63.12473275,3.212070949,-8.776476665,100.7038128
,63.07561274,4.403816385,-8.189934304,100.0757537
,62.10535064,5.761440708,-7.947419696,99.71151961
,62.10501174,7.823177368,-7.86283828,99.67376169
,63.50564064,9.039478378,-7.203041765,98.84596232
,63.09321194,10.58869394,-7.323047367,98.35356538
,63.43711274,13.16493028,-6.520955608,95.33775626
,63.18712031,15.57394351,-5.781955647,94.55292702
,62.09019515,18.12359087,-5.631833782,91.98908072
,61.73336974,20.88425572,-5.479547888,92.02931546
,60.72154219,21.58304549,-4.525058966,90.05720585
,60.08962964,23.25170687,-3.723293927,90.39592803
,59.91876557,25.55435178,-3.056477241,88.12167269
,59.76288136,26.94464874,-2.853734293,85.87205787
,61.43613429,29.03408141,-2.629000322,84.46916194
,61.47162185,31.18048238,-2.38123873,84.35421593
,61.76967029,32.99805979,-2.261532242,84.6348199
,62.34549124,32.68873949,-1.532711687,83.58734815
,61.67312727,33.3331479,-1.085632882,82.24345217
,62.27333683,33.87247497,-0.529324267,81.42313725
,62.62487825,33.44981704,-0.757345842,80.19275956
,62.40192007,33.48578485,-0.600179194,77.91268279
,62.02377235,33.71255767,-0.786136695,77.30487583
,63.25300165,34.41280797,-0.342466338,76.09676746
,64.84254855,35.88330917,-0.514594213,76.53964212
,62.99451733,37.03745115,-0.080378067,76.2870299
,63.0887332,38.68355623,0.409036747,77.8911897
,65.08463941,41.47560572,0.957289958,77.07581287
,67.90830808,43.37288799,1.577961829,78.92811894
,68.61063484,46.02650098,1.569039369,78.57836929
,69.76319994,47.10912106,1.732631008,79.09949374
,71.48545041,50.5566086,1.832904013,80.59103022
,71.40659019,52.60780343,1.670885463,78.50396325
,71.809253,53.02758955,1.623315633,80.18979025
,72.97483094,55.33847465,1.133689591,78.37888711
,71.34307335,58.36760227,1.33793982,77.76518819
,71.13962123,60.88929583,1.739781538,77.54078835
,72.21387803,63.37935681,1.684574569,77.0276493
,72.21527573,65.85468285,1.684486801,76.42736758
,74.19745979,68.6568229,1.4871742,75.14081562
,75.14213688,70.85399927,1.194466368,73.53367392
,76.51634107,73.60483667,0.897129434,72.84337785
,76.23886706,76.25033744,0.667012606,72.88465921
,76.96551523,78.77161936,1.035002069,71.57275159
,78.63144954,82.1946485,1.142439416,70.04869155
,78.83183535,85.24263475,1.443969141,69.59829643
,77.64424409,84.94553267,0.756361812,67.9477285
,77.59735808,87.52976707,1.102600767,67.85822019
,77.97192732,90.41563186,0.986333222,67.47506869
,78.61910799,92.98538326,0.527850269,66.55489549
,79.05104121,95.4194638,0.710177819,67.87494582
,79.43246917,98.3039144,0.835300739,70.64657931
,78.20239427,101.3174957,0.291572,72.19392481
,79.44753665,103.6578511,-0.166624264,72.89055638
,80.00701627,106.0762293,-0.458887063,74.13907502
,80.68564947,108.8279899,-0.431888508,75.17773443
,79.97322122,110.3717441,-0.332537341,75.70573719
,80.38605331,113.3160595,-0.676115007,77.32796333
,80.52049303,115.9990566,-0.405344121,79.89495178
,81.52285725,118.4262128,-0.417428185,78.950983
,82.00234364,121.191198,-0.633723954,79.89319075
,82.39489289,123.8356644,-0.517425072,79.817258
,82.93360632,126.5761827,-0.113359809,81.29782729
,81.38660322,129.564077,-0.442057792,81.6988611
,81.02925141,129.8962999,-0.835016487,81.75686004
,79.47362973,132.2977825,-0.793902638,83.01175298
,79.51980512,135.0190815,-0.696782985,82.15989704
,80.21869984,137.4268218,-1.313040582,82.5117831
,80.24509389,138.2938206,-1.452066861,82.18458282
,80.22263293,138.9459258,-1.534423553,84.93050016
,82.16557776,140.788201,-1.878171789,87.23717245
,81.58824062,142.8360068,-1.723301457,88.56681132
,82.58751028,145.1467999,-2.427827951,90.09126454
,82.8003347,147.6934017,-2.728566196,92.00236095
,83.29424147,150.0529438,-2.585005094,93.69023092
,82.93738599,151.6100915,-2.727815137,94.72948703
,83.34442301,154.7830344,-2.53335099,97.81541184
,84.47643478,157.2229315,-1.951850576,96.78364271
,84.89886861,159.3952606,-2.118940331,96.8786363
,86.48515147,161.6959492,-2.232536454,97.70146469
,85.85234458,163.6122754,-2.077044626,99.23026988
,86.01611985,166.2055883,-1.977949782,102.2119518
,86.35951659,167.9688302,-1.996572352,103.9132085
,86.39373982,170.5273933,-2.142531456,104.7342566
,84.87386447,172.9120174,-1.906197909,104.0680949
,86.09869395,175.3827621,-1.591129018,106.7269347
,86.63036717,177.6579048,-1.622404009,107.6346777
,86.43460298,179.3829542,-1.121135885,107.5328111
,87.34274468,177.8645891,0.541761078,107.4115713
,87.40532787,178.5152305,0.961089326,107.9063965
,87.64969058,178.8188701,2.533501293,109.1453876
,89.19169902,178.6290189,2.056156108,109.5690941
,90.81162853,179.1892473,3.925032257,108.911806
,90.81101279,178.8825561,5.781491014,110.6894978
,91.05764276,178.7158701,7.405019364,112.0938089
,92.97256766,178.7020047,7.896860234,110.8892379
,93.84848241,178.5894176,8.058096293,111.2318658
,95.44730533,178.3302541,9.783612272,109.3479884
,96.36799431,177.5855805,11.56225267,108.8995207
,96.42986554,178.6818883,13.738557,109.8132018
,96.8941843,177.9401382,13.54450593,110.2363462
,96.22897948,179.5017573,13.64291121,110.9783434
,97.14720476,180.7035803,16.01957928,111.3362252
,97.61818898,181.9832998,17.94292333,111.6912329
,97.94379261,183.1397434,17.64914982,112.0135223
,98.64486376,184.318126,19.77875683,112.384723
,99.35478282,183.4949372,19.33100335,113.9537899
,100.0947905,183.1477377,18.85837896,114.5762535
,100.6078801,183.1524357,20.91167981,116.0555605
,100.9577506,183.3543375,21.09254468,117.0169537
,102.3453096,185.5771644,22.94025942,118.5935169
,103.9135789,185.6523385,25.04461999,119.4513547
,106.007409,185.9872472,27.98672414,121.6771557
,108.1794755,186.5165842,30.07611095,122.7214906
,110.3091222,186.9131522,32.11943322,123.8664284
,112.203158,187.4845397,34.87280245,125.0650008
,113.3223287,188.3597387,34.54533422,126.1693538
,114.150869,190.6241,35.77758882,127.1231961
,116.0012343,192.5434188,37.03660354,128.1175036
,116.6456452,194.2360614,36.70363987,129.0692427
,117.6935553,196.8577701,39.09268875,129.6494037
,119.3835645,198.7711824,39.17642344,130.8800001
,121.3671901,201.661467,39.40588292,132.2399123
,121.9493912,,38.8351009,132.9779728
,121.7004733,,39.30356744,132.5243724
,125.2957746,,39.4640891,132.2597132
,127.0238759,,39.33561321,131.9207728
,125.8065812,,39.23246196,132.5417188
,126.5232437,,38.94171199,132.0686391
,127.1263292,,38.9710091,132.5079261
,127.4238201,,39.2459214,133.9836109
,128.6639868,,39.40569926,135.5360278
,127.2933065,,39.6241243,135.9176701
,127.6554472,,40.08488118,135.9375131
,128.6443072,,40.06531233,136.6726416
,130.0108675,,40.13631757,136.802471
,129.5510611,,39.99410799,137.1130603
,130.1841843,,40.00562018,137.5260332
,131.9527943,,40.1385929,138.9987464
,129.7763009,,40.50451079,139.0373451
,130.282183,,40.8937974,139.2687935
,130.212387,,41.08554073,139.3972382
,130.6387128,,40.9225518,139.2150668
,132.2222948,,41.0528852,139.1179898
,132.7009023,,40.84543167,139.5567575
,133.536931,,40.39518634,139.7828244
,133.7734592,,41.03749023,139.4408707
,134.9520046,,41.14905366,139.1731535
,135.8908259,,41.25977512,140.237296
,136.6259542,,41.51380601,141.1987066
,137.0420282,,41.38145886,141.4331988
,138.0052652,,41.61070411,140.3942231
,138.8872491,,41.87889501,138.5490871
,139.4861297,,42.05398377,137.6396388
,138.2602237,,41.92719009,137.5519632
,139.2748193,,42.04015134,136.3815773
,140.4743401,,41.74289549,135.5224335
,141.9131741,,41.73183894,133.4338788
,143.311755,,42.11874269,132.936858
,141.2417236,,42.4837582,132.6239366
,141.986627,,42.6176957,131.7662132
,140.109743,,42.6663389,130.0610138
,140.5155109,,42.34690773,128.0548625
,142.5804733,,43.11522863,127.6634614
,141.7870034,,43.4844243,126.460183
,143.1659041,,43.4038008,124.1589857
,145.3107354,,43.17956563,123.3326518
,145.6736001,,43.56796535,122.0409667
,146.5550042,,43.29683381,120.092612
,146.9879303,,42.91983711,117.9513161
,146.1049775,,43.44684018,115.9515156
,148.4538924,,42.99844145,113.6040991
,148.881448,,43.16021098,111.2074943
,149.4421709,,43.21723043,108.6794541
,150.3120854,,43.07610895,106.3444166
,152.3390212,,42.72533628,104.222183
,153.3763062,,42.26318336,101.6315578
,154.0376807,,42.18363436,100.4659297
,154.6696364,,42.19368084,99.54043523
,152.6603171,,41.71478467,97.73802658
,153.675112,,41.34670457,96.42179851
,153.3379086,,41.3424465,94.11984545
,155.136164,,41.74623029,91.83027775
,157.0336374,,41.10343188,90.34229724
,156.4556605,,40.76540795,88.77345174
,157.3017717,,40.25165274,85.99978858
,158.9513873,,40.1423573,84.5730675
,158.8946618,,40.00288168,83.82885869
,156.8929252,,38.45698018,82.08322924
,158.3648712,,38.18371085,80.22435718
,156.8214749,,36.52168438,77.78461881
,157.0882073,,34.75609463,75.23459844
,158.9673762,,32.71446772,73.88393818
,161.0478388,,31.25493501,73.6698402
,160.670808,,29.24944172,71.53086853
,158.4171321,,26.63940684,71.09211662
,159.9859546,,25.31485066,69.11047126
,160.7180742,,23.55124382,69.69261935
,162.2720011,,21.94625755,69.28970479
,159.8084205,,19.80573057,68.45580828
,161.1617616,,20.11557031,67.88985557
,159.8439843,,20.05415472,67.21600562
,161.4620049,,18.17916595,67.03065543
,159.7667125,,16.26165779,66.36077081
,156.7295758,,16.57253982,65.63968014
,155.9834603,,14.63455484,64.53744405
,157.0515299,,14.73592836,63.0115061
,155.5601118,,15.35813574,60.99969922
,156.8931589,,13.08438816,59.64646495
,155.8799845,,13.20127321,58.91851494
,157.4399577,,10.90045517,57.95876342
,154.5597464,,8.831121221,57.50111431
,151.820563,,6.538947819,55.24000532
,151.6510479,,4.83805912,54.18109853
,151.645187,,3.212970321,53.02117371
,151.4359739,,0.951536962,52.1220479
,149.0521341,,1.899204206,51.14046376
,146.7806946,,0.216055054,50.12161793
,143.8914944,,-1.456747552,49.33782026
,141.1333412,,-1.14862481,48.35463078
,140.9306139,,-3.158463202,47.39739088
,140.3923802,,-3.06351231,46.35048411
,136.9875639,,-2.750233754,44.66488005
,134.2399485,,-2.331004751,44.16610471
,134.2415946,,-2.722128555,42.74639907
,133.9782449,,-2.937922303,41.34000337
,131.534842,,-2.687772706,40.343624
,130.3495702,,-2.910965307,39.10957334
,129.9982152,,-2.51373386,37.98580422
,127.887419,,-2.925836237,36.42126405
,125.2845453,,-2.982526873,34.70955833
,124.2277375,,-2.908990907,32.62775632
,124.3587622,,-2.385587885,33.50996173
,124.3997204,,-2.453891422,34.25542755
,121.8934878,,-2.263579216,33.79161948
,119.7985314,,-2.246897518,33.49963614
,121.6057482,,-2.092530621,33.63473377
,120.2186724,,-2.115339368,33.04435727
,119.5709069,,-2.422454095,31.77254603
,119.4446508,,-1.961082473,31.58279116
,117.5304691,,-2.178393511,32.86849085
,115.091532,,-2.373089083,32.9284147
,113.0415882,,-1.825343133,34.23290827
,110.4912576,,-2.009143511,35.57736421
,107.6503237,,-1.699517021,36.69196726
,108.106312,,-1.375177048,37.71234719
,111.0402722,,-1.56874243,39.55284888
,110.493195,,-1.924726886,39.84562299
,108.1864193,,-2.022509367,39.18702196
,106.6445938,,-2.081785319,39.27827827
,105.6694615,,-2.499633041,39.19766291
,102.9799852,,-2.693666773,39.18295224
,96.11787202,,-2.488058473,39.53386892
,93.19575585,,-2.076334333,39.30968212
,95.72841943,,-1.76549669,39.51941772
,96.02394396,,-1.559218497,39.85394929
,96.02790175,,-1.395409538,40.30522852
,95.85779089,,-1.424159962,42.2488741
,95.43394146,,-1.481857414,41.43018838
,95.63618395,,-1.665001204,42.89062385
,93.32033574,,-1.491761578,44.94535914
,95.86903783,,-1.197655916,45.92623604
,92.39714158,,-1.37782159,48.24688408
,91.26080792,,-1.515800033,49.26160843
,90.56811635,,-1.902248121,51.94976483
,90.80539107,,-1.7346188,53.76953614
,87.60476814,,-1.968096398,55.77183456
,84.38638774,,-2.432965281,56.5913141
,82.93624659,,-2.097371305,58.9946813
,80.28481962,,-2.145530769,61.35538473
,81.03511848,,-2.241320586,62.61038135
,80.3609366,,-2.103168045,64.14383543
,79.97501297,,-2.218824846,65.04150608
,76.7918289,,-1.99024208,66.5062891
,74.09092043,,-1.732633654,67.61419764
,73.95150477,,-1.755391959,68.56413155
,71.49140109,,-1.783490405,69.89714889
,71.43932945,,-1.964967408,70.77887675
,69.15024961,,-2.099654474,71.80437095
,71.12052555,,-1.927041167,73.30915995
,70.4094062,,-2.234226059,74.78884172
,72.13844373,,-1.803174519,76.05333993
,71.68024225,,-1.942942989,77.05709696
,71.13960716,,-1.368751487,78.06266318
,73.2816697,,0.251220337,79.11870765
,72.85441339,,0.271737354,80.27494906
,72.59727945,,0.213301099,81.21981754
,74.58148408,,0.390186001,83.1020691
,76.74652019,,2.462985941,84.48925669
,76.53388323,,2.316345259,85.37208285
,78.54322015,,3.795740108,86.66485383
,77.97280241,,5.625907627,88.34932379
,74.58024788,,7.638430382,90.52623147
,73.49075084,,7.453335211,92.1225428
,75.42883869,,9.751390343,93.81306402
,77.43444177,,9.935172636,94.76264048
,74.6599449,,12.03389514,95.90863006
,74.03980965,,13.53488719,97.723548
,70.97172502,,16.09447187,99.3653434
,72.68824666,,18.02512964,101.7103108
,71.61014818,,20.47461111,104.2506855
,71.10165294,,20.2116624,106.3930453
,70.32077899,,21.86334602,107.5952189
,70.3431749,,23.94318692,109.5473267
,73.17016675,,24.17106113,112.2739091
,71.1885457,,24.44089142,115.2195684
,71.1432071,,25.00596994,118.1091064
,73.86449038,,25.07328097,118.989968
,73.1569476,,25.60797461,121.4874957
,75.64780405,,25.53129949,123.5399582
,75.03640701,,25.84734669,126.0316964
,78.01932053,,25.70492111,128.1200858
,80.49788548,,25.32240419,130.4353113
,80.52201758,,24.72497207,132.9118244
,79.99226777,,24.35215454,132.8351039
,79.90308189,,24.17577515,135.2769743
,80.1922069,,24.11935487,137.8615626
,82.02948604,,24.27867803,139.1807133
,84.67312475,,24.12125005,141.3396803
,87.51540253,,23.55108322,142.0555399
,87.83401426,,23.27146816,142.1065048
,88.10553566,,22.95949608,144.2791378
,91.30838536,,22.86731955,146.8951663
,94.07118402,,23.21859583,149.3335198
,93.95073144,,23.3483685,151.6438545
,93.60534499,,23.91179916,154.2551496
,95.8559939,,23.65619968,156.4351287
,98.90031053,,24.00239367,159.127334
,99.37107524,,23.83140419,159.1806861
,101.9451048,,24.28081236,162.057623
,104.9398037,,24.63787394,163.9967237
,105.7052467,,24.72108157,165.9332137
,108.4588763,,24.30640078,166.4799827
,108.5094962,,24.17726854,166.8265477
,111.6728229,,24.04103848,168.2629218
,114.4233439,,24.1568355,169.5949149
,115.4637536,,23.59825474,170.8593049
,116.4601406,,23.70364096,172.1496092
,117.0993341,,24.07963607,173.4410369
,119.9820335,,23.83427974,174.493807
,122.3469958,,24.2794127,174.2911408
,125.6278886,,26.22432356,175.6915211
,128.2592767,,25.95256939,175.4524006
,130.7939441,,28.00181628,174.9846343
,133.6873331,,28.23005414,175.0839665
,134.1990811,,28.26922895,175.1159342
,134.0151701,,28.10513296,174.7836505
,135.0501846,,28.06468967,175.9242039
,137.706616,,28.20691548,176.4847106
,140.6519127,,30.57481659,175.8871556
,142.9419093,,30.6074683,177.0517393
,143.744096,,30.19942106,178.2519004
,151.6758754,,29.96508088,179.1996954
,154.0949188,,30.19300818,181.1311397
,151.6373941,,29.9016638,182.4049553
,151.6716036,,29.48497499,183.1543733
,152.4511285,,31.9195229,184.2411371
,152.5170307,,31.7959649,184.2357327
,153.2017863,,33.1931123,185.2425575
,155.6252085,,34.62173068,185.4388246
,158.598866,,34.24622316,185.8832336
,158.533901,,36.17595037,186.7674046
,159.6209145,,36.52019484,186.5215431
,160.5112077,,36.22570062,186.5119898
,163.0301275,,37.74895909,186.3739378
,163.9317108,,39.83360705,186.9827464
,166.8669448,,41.5987582,186.8829981
,169.6029755,,41.79713559,187.7067108
,168.686494,,41.97408733,187.6958921
,171.6414008,,43.94616369,187.4086052
,171.6168904,,43.5420853,188.6075073
,171.5031944,,43.96825102,189.6816256
,172.3520293,,46.31003864,191.3139233
,175.6640224,,46.10762448,192.3187786
,178.3272711,,47.5836877,192.9279393
,178.6952321,,49.38283126,193.9008882
,181.3516066,,49.48380717,194.5949004
,181.028302,,49.5145777,195.6893831
,183.3143264,,52.17954306,196.7473369
,183.5205007,,52.22378493,197.4607749
,184.1446238,,52.27400853,198.1293964
,184.6661202,,53.91612577,199.0148507
,184.7762625,,53.99217696,199.9192706
,184.6357498,,53.86718971,201.15001
,184.9388409,,52.61999658,
,185.2724191,,54.94020339,
,184.9319168,,57.5299843,
,185.5027988,,59.73313651,
,185.8514673,,57.83638141,
,186.7105768,,58.31281454,
,187.5078082,,58.37833402,
,188.209703,,56.67207641,
,191.5460982,,54.5498739,
,191.9721046,,54.74627918,
,192.2972772,,52.93165998,
,192.6308435,,52.99412846,
,195.2204528,,51.04844459,
,195.8107089,,50.96899977,
,198.8752029,,49.93575759,
,199.7735459,,48.14742192,
,201.328249,,47.83907292,
,,,50.36483352,
,,,50.54290021,
,,,50.46088256,
,,,53.15547915,
,,,55.04445785,
,,,56.94799358,
,,,58.82599347,
,,,61.01260932,
,,,62.84541926,
,,,62.98178031,
,,,63.32201288,
,,,64.72789451,
,,,65.39559516,
,,,65.52246143,
,,,65.28045819,
,,,64.70518693,
,,,65.12699189,
,,,65.50792631,
,,,65.8536374,
,,,68.14017013,
,,,67.98558005,
,,,67.36585031,
,,,67.16186713,
,,,67.51258608,
,,,68.20643031,
,,,69.78570755,
,,,71.366092,
,,,71.50498938,
,,,73.36662661,
,,,75.10842711,
,,,76.49576936,
,,,78.88322252,
,,,80.33794448,
,,,82.48905962,
,,,84.77370838,
,,,87.44229411,
,,,89.98734936,
,,,91.5238648,
,,,93.06561529,
,,,94.74116309,
,,,95.40858709,
,,,97.50318855,
,,,97.18031875,
,,,99.13793025,
,,,100.9058921,
,,,102.81792,
,,,104.2977361,
,,,104.0333689,
,,,103.9785868,
,,,106.0688252,
,,,108.3367589,
,,,110.7099123,
,,,110.5872761,
,,,112.9558552,
,,,113.1806362,
,,,112.5949646,
,,,113.0708717,
,,,113.4116303,
,,,112.0952117,
,,,113.7832868,
,,,113.0598088,
,,,114.7460847,
,,,116.8221596,
,,,117.7812284,
,,,117.199619,
,,,117.8272371,
,,,120.2279039,
,,,122.0590352,
,,,122.7388848,
,,,125.648658,
,,,126.7442496,
,,,126.6016034,
,,,128.5998359,
,,,128.6243993,
,,,129.2157312,
,,,131.1150959,
,,,133.0955583,
,,,131.8969086,
,,,133.9523263,
,,,136.4589899,
,,,136.763898,
,,,138.6092889,
,,,140.4658322,
,,,142.5628577,
,,,142.5659611,
,,,142.3728607,
,,,142.3771313,
,,,144.3624999,
,,,146.1690821,
,,,146.707642,
,,,148.8850381,
,,,151.1678681,
,,,153.7024875,
,,,155.7503158,
,,,157.8613125,
,,,160.4113128,
,,,160.5320025,
,,,161.36134,
,,,163.7578397,
,,,163.849408,
,,,163.5304312,
,,,163.4543691,
,,,163.6560759,
,,,162.9582696,
,,,163.199079,
,,,163.5251847,
,,,163.9624156,
,,,164.0383211,
,,,161.8084152,
,,,163.6516581,
,,,165.8920243,
,,,166.8096067,
,,,168.732991,
,,,170.5690722,
,,,173.3384974,
,,,176.1246511,
,,,177.6420606,
,,,180.3347449,
,,,182.153797,
,,,182.7744705,
,,,185.370469,
,,,188.1586792,
,,,190.3964438,
,,,192.4119225,
,,,193.6309138,
,,,194.7800394,
,,,194.9879492,
,,,196.4517833,
,,,196.63047,
,,,196.967953,
,,,197.7468659,
,,,196.8524755,
,,,198.0496385,
,,,198.6058036,
,,,198.6557747,
,,,198.4616876,
,,,198.3945464,
,,,198.9013697,
,,,199.3915981,
,,,197.0690495,
,,,196.9847592,
,,,197.2100951,
,,,198.2484148,
,,,198.4324902,
,,,199.0348415,
,,,199.6582936,
,,,201.1825432,
