DQN,PPO,A2C,A2C-MLP,A2C-SU
,150.0005551,,,143.8281203
,149.236322,,,143.666227
,149.1411799,,,143.6329342
,146.0133088,,,143.7768838
,145.2444187,,,143.5494848
,145.1931406,,,143.8800675
,144.8312855,,,142.8474437
,142.4044394,,,141.9006195
,142.4617743,,,142.3126016
,144.1581306,,,142.3903929
,143.9325663,,,142.0332749
,140.2710135,,,143.2562593
,140.3678073,,,144.2934319
,137.31203,,,145.7138161
,136.9710661,,,146.2979653
,135.9539002,,,146.3642809
,132.8329696,,,147.1569638
,134.0187906,,,148.0632137
,131.0831562,,,148.7876976
,130.7245644,,,149.8768571
,130.0634477,,,151.2439562
,127.5337199,,,152.0576474
,124.3392671,,,151.2236352
,121.5855023,,,152.4204392
,122.651462,,,153.1503531
,121.8213715,,,154.5317759
,120.6183832,,,155.2714806
,117.5982183,,,157.225025
,114.6108619,,,159.1467891
,114.6284518,,,159.3383068
,113.3426223,,,160.6553459
,110.6468532,,,161.8399093
,110.4669273,,,163.760955
,107.7180976,,,164.6653672
,107.9204624,,,164.2432202
,107.5024319,,,164.774251
,107.8602664,,,165.0976346
,105.223095,,,165.78125
,102.5971117,,,166.0577166
,102.271096,,,166.0716175
,101.6191407,,,167.8591124
,101.0459313,,,168.3607053
,101.7488492,,,169.2822765
,100.9087099,,,169.7134527
,98.41304758,,,171.0001785
,98.06640899,,,172.2911633
,97.47643997,,,172.6448273
,94.90562022,,,174.2177871
,93.99329897,,,175.5350455
,91.11331724,,,175.7864904
,93.53315252,,,177.1869942
,92.83746857,,,178.7333759
,90.06555556,,,179.0141069
,90.6538449,,,179.3809757
,93.82035025,,,180.8873795
,90.43069785,,,182.7112232
,92.67055098,,,184.5671727
,92.50360645,,,186.1479539
,92.63989511,,,187.4336593
,92.13056455,,,187.8866156
,91.80401756,,,186.8764339
,90.02993548,,,187.9460011
,89.33862669,,,189.11937
,91.49656444,,,190.4783529
,87.62859299,,,191.7517898
,86.57157221,,,192.0828289
,86.11142287,,,193.2732145
,83.23676177,,,194.6230378
,84.63822725,,,196.0459292
,84.36273681,,,197.7630539
,86.79038904,,,199.3076215
,89.22530442,,,199.4046195
,86.47426657,,,200.4791657
,86.46505889,,,
,83.52767916,,,
,85.52313422,,,
,87.26422763,,,
,84.06679719,,,
,83.15816901,,,
,82.77742962,,,
,79.69399999,,,
,78.94425692,,,
,76.65757365,,,
,74.15088548,,,
,73.81769828,,,
,70.65928324,,,
,70.47198926,,,
,67.73263131,,,
,64.69942841,,,
,61.10936928,,,
,60.95937255,,,
,57.87495699,,,
,60.12274978,,,
,61.43473936,,,
,60.69312641,,,
,59.49826376,,,
,62.15511807,,,
,64.54166692,,,
,64.6014031,,,
,62.25431288,,,
,60.16749447,,,
,60.23920385,,,
,57.38970671,,,
,59.90959171,,,
,60.15780599,,,
,57.45931774,,,
,57.42132583,,,
,59.86946758,,,
,59.13408128,,,
,56.46493389,,,
,56.19207579,,,
,56.86039193,,,
,56.8985735,,,
,57.16837742,,,
,56.46830488,,,
,56.48372103,,,
,58.86313739,,,
,59.70841801,,,
,62.5229114,,,
,63.06598182,,,
,63.63863089,,,
,64.94896721,,,
,66.60028946,,,
,67.8982716,,,
,68.51463652,,,
,68.67428637,,,
,69.98640542,,,
,72.77680021,,,
,74.36783076,,,
,76.53414097,,,
,77.44916576,,,
,79.98127507,,,
,79.02665226,,,
,81.45501117,,,
,80.38774642,,,
,80.34720215,,,
,79.88587705,,,
,81.5627354,,,
,83.9281226,,,
,81.72223924,,,
,82.60347213,,,
,81.71833092,,,
,80.77011137,,,
,80.76215022,,,
,81.62296223,,,
,80.83834823,,,
,81.17390415,,,
,83.31961749,,,
,85.15810919,,,
,85.20903998,,,
,85.11843683,,,
,82.62366007,,,
,84.48886136,,,
,83.66148873,,,
,82.96145034,,,
,85.70308207,,,
,85.33014754,,,
,82.50565738,,,
,84.75416152,,,
,84.79254591,,,
,85.11057836,,,
,86.82205084,,,
,87.25566737,,,
,87.2956159,,,
,90.04551619,,,
,92.37499054,,,
,94.74012485,,,
,95.27321486,,,
,97.10183493,,,
,97.08112187,,,
,97.3569935,,,
,97.4356918,,,
,100.2486019,,,
,100.5615689,,,
,103.3399301,,,
,104.2629864,,,
,104.8261668,,,
,105.6583247,,,
,108.1582462,,,
,108.7336099,,,
,109.3853999,,,
,109.8847266,,,
,111.3973129,,,
,114.1747903,,,
,114.1484939,,,
,116.5691706,,,
,116.0299582,,,
,119.3046377,,,
,119.2618552,,,
,122.1652831,,,
,121.8697477,,,
,125.0733837,,,
,125.0307193,,,
,126.0295361,,,
,126.3386273,,,
,126.495308,,,
,126.893066,,,
,127.8822225,,,
,130.7979158,,,
,133.1094115,,,
,134.5581161,,,
,133.5482048,,,
,136.4148873,,,
,136.4196437,,,
,138.8112317,,,
,141.0543964,,,
,141.325808,,,
,141.559378,,,
,142.5947681,,,
,142.5736515,,,
,142.9837405,,,
,145.3184312,,,
,144.5095114,,,
,146.468712,,,
,145.228544,,,
,145.3366637,,,
,145.8511247,,,
,146.1773656,,,
,145.3524724,,,
,145.202105,,,
,143.8854095,,,
,142.4211635,,,
,144.168251,,,
,145.5260737,,,
,144.6443054,,,
,145.5262301,,,
,145.6560592,,,
,143.1366708,,,
,144.7178527,,,
,145.4245428,,,
,145.7976333,,,
,146.4353028,,,
,145.6187653,,,
,146.3902331,,,
,147.0692514,,,
,145.5116203,,,
,146.0175392,,,
,147.192104,,,
,146.3705939,,,
,149.3031789,,,
,149.2512151,,,
,150.987847,,,
,151.2264576,,,
,151.9751369,,,
,153.8979585,,,
,157.3474571,,,
,157.4014273,,,
,158.0324773,,,
,157.6109913,,,
,160.4192558,,,
,158.4663734,,,
,161.6994909,,,
,162.4790753,,,
,163.3515153,,,
,163.9371355,,,
,164.2716483,,,
,165.124717,,,
,168.4327463,,,
,168.8636512,,,
,169.3831431,,,
,169.6296827,,,
,169.2983254,,,
,169.427971,,,
,169.8496377,,,
,170.7545727,,,
,171.3792887,,,
,169.6435491,,,
,172.6084855,,,
,173.0283399,,,
,173.5369129,,,
,173.933484,,,
,174.2514819,,,
,175.444883,,,
,178.5123606,,,
,179.3746118,,,
,180.0262917,,,
,180.4008317,,,
,183.006586,,,
,184.3968351,,,
,184.4333418,,,
,187.5252731,,,
,188.1658726,,,
,189.5946034,,,
,189.6968555,,,
,190.8361074,,,
,191.9242366,,,
,190.6743914,,,
,190.7278575,,,
,193.8160131,,,
,194.0649205,,,
,195.1146308,,,
,195.6468691,,,
,196.0055701,,,
,196.6893707,,,
,197.3657792,,,
,198.316059,,,
,198.8451811,,,
,196.6957913,,,
,197.4730756,,,
,197.8842265,,,
,199.3452897,,,
,201.1057315,,,
