Experiment 1,Experiment 2,Experiment 3,Experiment 4
77.0971311,,169.5949149,-7.783083872
77.93634251,,170.8593049,-8.108111282
77.91228906,,172.1496092,-7.966160364
78.30735431,,173.4410369,-8.129782921
78.59671319,,174.493807,-8.292835642
78.94618586,,174.2911408,-8.140690849
78.74689008,,175.6915211,-8.833766784
78.69493431,,175.4524006,-9.492402851
78.48933731,,174.9846343,-10.12393836
78.32894924,,175.0839665,-10.34005013
78.25782865,,175.1159342,-10.40134406
78.1455945,,174.7836505,-10.90631816
77.99381657,,175.9242039,-10.69180135
78.05313683,,176.4847106,-10.61643589
77.63457607,,175.8871556,-10.45140258
77.20753306,,177.0517393,-11.51891264
77.22756095,,178.2519004,-11.62191751
76.83428457,,179.1996954,-12.64336366
76.40000461,,181.1311397,-13.29089761
76.19195364,,182.4049553,-13.30775967
76.45860338,,183.1543733,-13.24656523
75.99158575,,184.2411371,-13.4950709
75.85636507,,184.2357327,-13.58747131
75.69354876,,185.2425575,-14.23556596
75.30387943,,185.4388246,-14.48976792
75.10474392,,185.8832336,-14.74414931
75.06247871,,186.7674046,-15.20553089
75.39075519,,186.5215431,-15.6508632
75.27331793,,186.5119898,-15.58822236
73.65977207,,186.3739378,-15.76719296
74.27773092,,186.9827464,-15.45694619
73.98971249,,186.8829981,-15.46359504
73.94516663,,187.7067108,-15.49293256
72.83900971,,187.6958921,-15.31043242
73.28961618,,187.4086052,-15.7161494
73.07476824,,188.6075073,-16.00121904
72.85163818,,189.6816256,-15.58397252
74.76032631,,191.3139233,-16.0367554
73.36266077,,192.3187786,-15.95509992
73.62735763,,192.9279393,-15.55486213
73.30631484,,193.9008882,-15.9535518
72.20704271,,194.5949004,-16.31504384
73.35728881,,195.6893831,-16.25807174
73.89669861,,196.7473369,-16.79176916
75.32223821,,197.4607749,-17.53760405
76.94674127,,198.1293964,-17.84275596
78.66336635,,199.0148507,-18.32616203
79.60457292,,199.9192706,-18.51122765
81.92825276,,201.15001,-18.82065862
84.77415149,,,-19.19766979
85.16794481,,,-19.1067887
87.70117719,,,-18.86649613
90.07586279,,,-19.13017579
92.24873655,,,-19.11797426
93.79913288,,,-19.57973965
95.75625627,,,-19.7165829
96.64921244,,,-19.71255392
99.05703487,,,-20.10669325
100.1784499,,,-20.24336824
101.5715925,,,-20.48106285
104.0916596,,,-20.73688485
106.5556073,,,-20.84263638
109.0170461,,,-20.54146825
109.593243,,,-20.71957769
111.9144812,,,-21.05407614
112.1940107,,,-20.96154611
113.5172446,,,-21.44118153
114.9977105,,,-21.1981514
117.8356518,,,-21.16599009
120.2256826,,,-20.60448171
122.5222238,,,-20.6725706
124.0846187,,,-21.32788794
125.2084355,,,-21.30013469
126.6404808,,,-20.74835968
129.1390839,,,-20.79353669
129.4239458,,,-21.04324656
130.3675558,,,-20.99920727
130.946838,,,-21.16429501
131.4271974,,,-20.72457448
131.5056748,,,-20.3787243
132.0213518,,,-20.29718061
131.3321691,,,-20.87926143
131.5350477,,,-20.50628296
131.6755945,,,-21.04540832
130.5111701,,,-20.9940123
131.5235367,,,-20.64979288
133.1420493,,,-20.64472237
132.1942085,,,-20.28050354
131.8292765,,,-19.96293261
130.8914992,,,-19.3704073
130.7476328,,,-19.23994882
131.8535088,,,-19.08163251
131.7214483,,,-19.0128708
131.9698622,,,-19.13188815
132.2709723,,,-19.02694776
132.0417421,,,-18.44463763
132.6346467,,,-17.95886017
133.9957465,,,-17.58990899
133.5037756,,,-17.44329846
132.4303416,,,-16.69756477
131.2234279,,,-16.42456942
130.6693205,,,-16.02398548
130.9008925,,,-15.96123382
130.888663,,,-15.61884855
130.8163225,,,-15.58475672
131.1496077,,,-15.29492401
130.8916481,,,-14.50968037
130.8506199,,,-13.87555895
130.9561341,,,-13.46020983
131.3077743,,,-13.46475153
131.5770312,,,-13.34490189
131.6819971,,,-13.10444178
132.7679942,,,-13.09631605
132.2401892,,,-13.41540756
132.370528,,,-13.42859341
132.740127,,,-12.44486818
132.2702096,,,-12.45686146
132.6887696,,,-12.08383306
133.0202928,,,-11.83136613
133.1759849,,,-11.27306918
132.7447965,,,-11.36012075
132.9513568,,,-11.0171046
132.7855051,,,-11.10780137
132.4663312,,,-10.59823119
132.2093514,,,-10.38883068
131.7708203,,,-8.276046555
131.3285833,,,-8.060107819
131.3091202,,,-8.246551261
131.1093448,,,-8.564498638
131.5969938,,,-8.655716287
131.532429,,,-9.327653001
131.6047392,,,-9.732578826
131.8269551,,,-7.764425188
131.6867623,,,-8.184374956
131.7458514,,,-8.077444849
131.9796521,,,-6.234422192
131.2821942,,,-4.547389263
130.5133339,,,-4.031636171
131.115915,,,-3.738738864
131.3917706,,,-3.818491787
131.7795812,,,-3.394432825
132.3053048,,,-1.047123006
131.1200588,,,-0.474950725
131.2921129,,,1.455341592
130.4830759,,,4.207584551
130.0010206,,,4.57297457
130.920592,,,6.284904365
130.6887757,,,7.901254406
129.6092571,,,8.305165692
128.3219766,,,10.35084911
129.5766249,,,12.62380392
129.7031504,,,14.17255539
129.5959491,,,15.76458991
130.1120455,,,17.6420165
131.1107602,,,19.86741301
131.7266028,,,21.64607537
133.0662697,,,22.73968487
133.2663058,,,23.04188365
133.5033192,,,23.20054545
134.7524804,,,23.50952452
134.6665368,,,23.78328481
133.0571544,,,24.36571668
132.9701322,,,26.06439832
133.1748909,,,27.52328339
132.1770968,,,29.35236559
132.820433,,,30.80189426
133.4329945,,,32.46032863
134.0735527,,,32.8686596
132.7910414,,,34.63697344
131.435164,,,36.27002498
131.2476858,,,38.50085238
132.2787805,,,40.58085544
133.4055662,,,42.2288819
133.9382346,,,43.8158925
132.1749985,,,44.23702639
132.5993323,,,44.5375267
132.3906594,,,46.19328643
132.8321574,,,46.91396748
132.3635596,,,48.19060306
132.6328721,,,48.1195075
132.7001621,,,49.54919444
133.5605326,,,50.07599614
134.6710564,,,49.72987368
135.8583345,,,51.76226119
136.7399707,,,53.18493098
136.3169547,,,54.56108362
135.070335,,,56.62757408
136.4228042,,,59.08514082
136.0537534,,,61.67916325
136.1421901,,,63.63741752
136.3126757,,,65.70209552
136.1159241,,,67.41764766
136.6519585,,,69.49118275
135.8377929,,,72.01230258
134.901995,,,74.14369681
135.1822947,,,75.85742932
133.612062,,,77.46018768
132.439301,,,79.54539343
132.7993232,,,82.00620002
134.1722507,,,83.67901255
135.6789807,,,85.40859329
136.024424,,,87.81784704
136.3834752,,,89.97349476
135.8320983,,,91.84796538
135.4985193,,,94.07455774
135.3260052,,,96.17835717
135.92648,,,98.44964092
135.8144862,,,100.702564
135.5519838,,,103.2447688
136.0069097,,,105.4386098
136.3676229,,,107.8364339
137.4852573,,,110.3097286
137.4901688,,,112.4479771
138.8133154,,,114.9439969
140.0514349,,,117.4495305
141.4137551,,,119.6812829
141.6222794,,,122.2008786
142.7648296,,,124.9678172
143.4719705,,,124.7621097
144.9340263,,,126.8063919
145.6100814,,,129.4821161
146.2759986,,,131.0011504
147.8641281,,,132.9153679
148.0371379,,,135.1528437
148.879692,,,136.7933366
149.2986958,,,136.8553463
149.739052,,,138.9855658
149.9794118,,,141.2255776
151.5904964,,,143.8427354
152.6963673,,,144.1752409
152.2807956,,,146.9273332
152.0720455,,,147.1949213
151.8458947,,,145.6095104
151.8387557,,,145.7675176
151.438161,,,145.7265897
151.4983549,,,145.3016257
152.8738257,,,145.4966114
153.7243955,,,147.1687193
153.7983289,,,149.0933374
154.1175373,,,151.2850978
154.2099155,,,153.406807
154.1464717,,,153.6771764
154.9320298,,,155.6890741
154.9995055,,,156.1859556
155.4921486,,,156.6256986
155.2051863,,,158.2919078
154.1977156,,,158.9477598
155.131515,,,159.73806
155.6383349,,,162.1413005
156.1301233,,,162.4321929
155.7513836,,,162.5392737
154.754352,,,163.2373559
154.1340671,,,163.6844622
152.8311719,,,164.0183446
152.1381232,,,164.4303993
151.0880522,,,164.7554377
150.1734749,,,165.5771844
148.7256806,,,167.9069064
148.4763359,,,169.5725675
147.7342069,,,171.5997744
147.3068313,,,173.5350846
147.3702987,,,175.5989083
146.3334796,,,176.5615102
147.1232891,,,177.4143295
147.0567846,,,178.1668984
147.3394153,,,178.889071
146.5689281,,,179.6290203
146.0103645,,,181.2229037
146.2735159,,,181.9866824
146.7660454,,,181.5225949
145.8199065,,,181.6691328
144.7979466,,,181.9209722
143.7310708,,,181.759771
143.2368667,,,181.7113857
143.2037079,,,183.5894628
143.3533802,,,186.2486017
143.8281203,,,187.1869971
143.666227,,,189.0715048
143.6329342,,,189.6373021
143.7768838,,,191.9589137
143.5494848,,,192.860297
143.8800675,,,191.4915913
142.8474437,,,193.8967368
141.9006195,,,194.7599572
142.3126016,,,195.1814476
142.3903929,,,195.604313
142.0332749,,,195.7374767
143.2562593,,,195.4344898
144.2934319,,,195.8133225
145.7138161,,,195.9680235
146.2979653,,,196.4071164
146.3642809,,,196.5947444
147.1569638,,,196.9187593
148.0632137,,,196.8866695
148.7876976,,,194.1142616
149.8768571,,,190.8679345
151.2439562,,,191.7280305
152.0576474,,,192.5724525
151.2236352,,,192.1331691
152.4204392,,,192.4383281
153.1503531,,,193.0246571
154.5317759,,,192.7688564
155.2714806,,,192.6885527
157.225025,,,189.9166488
159.1467891,,,190.4580431
159.3383068,,,190.4310079
160.6553459,,,190.1017351
161.8399093,,,189.9968118
163.760955,,,190.2790627
164.6653672,,,190.9593726
164.2432202,,,191.0650159
164.774251,,,190.6573187
165.0976346,,,190.7457955
165.78125,,,190.8592441
166.0577166,,,190.5096399
166.0716175,,,190.6357199
167.8591124,,,190.6010098
168.3607053,,,190.1567316
169.2822765,,,192.6680736
169.7134527,,,192.8506692
171.0001785,,,192.7160215
172.2911633,,,193.5139516
172.6448273,,,193.8477131
174.2177871,,,193.6318596
175.5350455,,,194.6584175
175.7864904,,,195.0478727
177.1869942,,,195.4037545
178.7333759,,,196.4002288
179.0141069,,,194.5260212
179.3809757,,,196.6512387
180.8873795,,,196.6842321
182.7112232,,,199.2494444
184.5671727,,,201.6759609
186.1479539,,,
187.4336593,,,
187.8866156,,,
186.8764339,,,
187.9460011,,,
189.11937,,,
190.4783529,,,
191.7517898,,,
192.0828289,,,
193.2732145,,,
194.6230378,,,
196.0459292,,,
197.7630539,,,
199.3076215,,,
199.4046195,,,
200.4791657,,,
