Experiment 1,Experiment 2,Experiment 3,Experiment 4
,,25.95256939,137.6745493
,,28.00181628,139.2623355
,,28.23005414,141.4248777
,,28.26922895,143.54369
,,28.10513296,145.7902678
,,28.06468967,147.6671697
,,28.20691548,147.4168785
,,30.57481659,149.8083283
,,30.6074683,148.6927698
,,30.19942106,150.9602927
,,29.96508088,151.9036283
,,30.19300818,154.473684
,,29.9016638,155.2080175
,,29.48497499,155.7258814
,,31.9195229,156.9440414
,,31.7959649,154.9260029
,,33.1931123,156.3107691
,,34.62173068,154.2584877
,,34.24622316,154.6732963
,,36.17595037,155.8411872
,,36.52019484,156.3395969
,,36.22570062,157.0031005
,,37.74895909,156.0072589
,,39.83360705,158.7295956
,,41.5987582,159.068232
,,41.79713559,158.9230476
,,41.97408733,160.2466401
,,43.94616369,161.0434401
,,43.5420853,162.2414252
,,43.96825102,161.6978495
,,46.31003864,162.7203152
,,46.10762448,162.0320619
,,47.5836877,162.4980379
,,49.38283126,162.2388928
,,49.48380717,163.2646031
,,49.5145777,162.5805596
,,52.17954306,162.3085705
,,52.22378493,160.6270769
,,52.27400853,158.9853259
,,53.91612577,156.9834915
,,53.99217696,156.9280283
,,53.86718971,156.3337184
,,52.61999658,154.7747366
,,54.94020339,153.0872791
,,57.5299843,152.3136169
,,59.73313651,150.518912
,,57.83638141,148.5590183
,,58.31281454,147.7835651
,,58.37833402,147.0606486
,,56.67207641,145.1273466
,,54.5498739,145.1091886
,,54.74627918,143.1593576
,,52.93165998,140.4592255
,,52.99412846,138.6328701
,,51.04844459,137.2660502
,,50.96899977,135.7785563
,,49.93575759,136.3086472
,,48.14742192,136.6589497
,,47.83907292,134.9969808
,,50.36483352,132.4990789
,,50.54290021,130.315409
,,50.46088256,127.9037612
,,53.15547915,125.5467265
,,55.04445785,123.3587879
,,56.94799358,121.2902879
,,58.82599347,118.5181146
,,61.01260932,116.6628406
,,62.84541926,114.3097974
,,62.98178031,111.8882928
,,63.32201288,109.2810059
,,64.72789451,107.0693556
,,65.39559516,104.9591251
,,65.52246143,102.4986865
,,65.28045819,99.95223486
,,64.70518693,96.95462123
,,65.12699189,94.17789097
,,65.50792631,92.91698799
,,65.8536374,90.39890823
,,68.14017013,88.39728287
,,67.98558005,85.67404586
,,67.36585031,83.18455892
,,67.16186713,80.84896099
,,67.51258608,80.74082193
,,68.20643031,78.61147244
,,69.78570755,76.27243101
,,71.366092,73.91516907
,,71.50498938,71.75615668
,,73.36662661,69.11646888
,,75.10842711,66.96756046
,,76.49576936,64.48176293
,,78.88322252,61.8009948
,,80.33794448,61.29098449
,,82.48905962,60.33917597
,,84.77370838,58.06854857
,,87.44229411,57.10614132
,,89.98734936,55.25744683
,,91.5238648,54.49122737
,,93.06561529,56.16338489
,,94.74116309,58.38302841
,,95.40858709,60.11172664
,,97.50318855,62.44621159
,,97.18031875,62.85495408
,,99.13793025,62.05377981
,,100.9058921,59.43404185
,,102.81792,59.43007489
,,104.2977361,59.99041432
,,104.0333689,62.27371585
,,103.9785868,62.30009112
,,106.0688252,65.17779401
,,108.3367589,65.45299535
,,110.7099123,65.79464011
,,110.5872761,66.91320164
,,112.9558552,67.45929872
,,113.1806362,67.4350581
,,112.5949646,67.87857319
,,113.0708717,70.8936582
,,113.4116303,71.14898305
,,112.0952117,74.16379833
,,113.7832868,75.29218838
,,113.0598088,75.28586715
,,114.7460847,75.45746524
,,116.8221596,75.43719313
,,117.7812284,77.01580182
,,117.199619,77.64268443
,,117.8272371,77.94280401
,,120.2279039,78.31751785
,,122.0590352,79.06582728
,,122.7388848,80.23735811
,,125.648658,80.71189908
,,126.7442496,82.0251304
,,126.6016034,82.65943486
,,128.5998359,83.93433415
,,128.6243993,83.8402921
,,129.2157312,84.33228359
,,131.1150959,84.65817042
,,133.0955583,87.26173021
,,131.8969086,87.86871884
,,133.9523263,89.96558371
,,136.4589899,92.95006522
,,136.763898,95.19440118
,,138.6092889,96.44874873
,,140.4658322,98.95956727
,,142.5628577,101.2062343
,,142.5659611,103.3218092
,,142.3728607,105.352324
,,142.3771313,107.3849696
,,144.3624999,109.4492388
,,146.1690821,111.6593814
,,146.707642,113.8592817
,,148.8850381,116.4998023
,,151.1678681,118.8306423
,,153.7024875,121.3236666
,,155.7503158,124.0707236
,,157.8613125,125.6578554
,,160.4113128,128.2713457
,,160.5320025,130.4709474
,,161.36134,132.5488004
,,163.7578397,134.7833249
,,163.849408,137.0296013
,,163.5304312,138.8737268
,,163.4543691,141.1200474
,,163.6560759,141.8411719
,,162.9582696,143.9263392
,,163.199079,146.1071838
,,163.5251847,147.7506837
,,163.9624156,149.7883607
,,164.0383211,151.7215455
,,161.8084152,154.4046419
,,163.6516581,156.6510249
,,165.8920243,159.0266633
,,166.8096067,160.413907
,,168.732991,162.0935304
,,170.5690722,164.2760436
,,173.3384974,166.1426563
,,176.1246511,167.846426
,,177.6420606,168.9365673
,,180.3347449,169.2522507
,,182.153797,172.0294928
,,182.7744705,174.0813823
,,185.370469,176.7500629
,,188.1586792,179.5566417
,,190.3964438,180.7773008
,,192.4119225,183.2157973
,,193.6309138,185.3376084
,,194.7800394,187.0082544
,,194.9879492,188.1341554
,,196.4517833,188.2784786
,,196.63047,189.6692938
,,196.967953,191.0375877
,,197.7468659,192.8593302
,,196.8524755,195.2284311
,,198.0496385,195.3617566
,,198.6058036,196.3642467
,,198.6557747,196.3008466
,,198.4616876,196.9731846
,,198.3945464,199.0016318
,,198.9013697,199.3630256
,,199.3915981,199.852405
,,197.0690495,199.9429249
,,196.9847592,200.7732977
,,197.2100951,
,,198.2484148,
,,198.4324902,
,,199.0348415,
,,199.6582936,
,,201.1825432,
